Freq.	V(n011)
6.66806769213485e+003	9.86827417836551e-001    -2.16358083456466e-001
6.68343917568477e+003	9.86989900542434e-001    -2.16988026209858e-001
6.69884609416389e+003	9.87152966062908e-001    -2.17620406808975e-001
6.71428852925814e+003	9.87316615062556e-001    -2.18255238541938e-001
6.72976656284179e+003	9.87480848183079e-001    -2.18892534789641e-001
6.74528027697783e+003	9.87645666042726e-001    -2.19532309026673e-001
6.76082975391843e+003	9.87811069235844e-001    -2.20174574822026e-001
6.77641507610536e+003	9.87977058332538e-001    -2.20819345839586e-001
6.79203632617045e+003	9.88143633877979e-001    -2.21466635839317e-001
6.80769358693601e+003	9.88310796392073e-001    -2.22116458677683e-001
6.82338694141529e+003	9.88478546368944e-001    -2.22768828308486e-001
6.83911647281288e+003	9.88646884276331e-001    -2.23423758783797e-001
6.85488226452520e+003	9.88815810555195e-001    -2.24081264254527e-001
6.87068440014090e+003	9.88985325619129e-001    -2.24741358971356e-001
6.88652296344134e+003	9.89155429853844e-001    -2.25404057285488e-001
6.90239803840099e+003	9.89326123616704e-001    -2.26069373649280e-001
6.91830970918794e+003	9.89497407236000e-001    -2.26737322617458e-001
6.93425806016426e+003	9.89669281010667e-001    -2.27407918847369e-001
6.95024317588653e+003	9.89841745209416e-001    -2.28081177100383e-001
6.96626514110625e+003	9.90014800070423e-001    -2.28757112242248e-001
6.98232404077027e+003	9.90188445800615e-001    -2.29435739244158e-001
6.99841996002129e+003	9.90362682575091e-001    -2.30117073183586e-001
7.01455298419826e+003	9.90537510536594e-001    -2.30801129244973e-001
7.03072319883688e+003	9.90712929794810e-001    -2.31487922720788e-001
7.04693068967001e+003	9.90888940425839e-001    -2.32177469012216e-001
7.06317554262816e+003	9.91065542471509e-001    -2.32869783630101e-001
7.07945784383991e+003	9.91242735938741e-001    -2.33564882195903e-001
7.09577767963242e+003	9.91420520798999e-001    -2.34262780442282e-001
7.11213513653182e+003	9.91598896987478e-001    -2.34963494214356e-001
7.12853030126372e+003	9.91777864402569e-001    -2.35667039470383e-001
7.14496326075365e+003	9.91957422905136e-001    -2.36373432282619e-001
7.16143410212754e+003	9.92137572317804e-001    -2.37082688838411e-001
7.17794291271213e+003	9.92318312424328e-001    -2.37794825440917e-001
7.19448978003550e+003	9.92499642968839e-001    -2.38509858510132e-001
7.21107479182750e+003	9.92681563655130e-001    -2.39227804583806e-001
7.22769803602020e+003	9.92864074145905e-001    -2.39948680318423e-001
7.24435960074840e+003	9.93047174062109e-001    -2.40672502490015e-001
7.26105957435004e+003	9.93230862982150e-001    -2.41399287995155e-001
7.27779804536673e+003	9.93415140441080e-001    -2.42129053852032e-001
7.29457510254417e+003	9.93600005929855e-001    -2.42861817201331e-001
7.31139083483265e+003	9.93785458894562e-001    -2.43597595307204e-001
7.32824533138752e+003	9.93971498735640e-001    -2.44336405558177e-001
7.34513868156962e+003	9.94158124807008e-001    -2.45078265468294e-001
7.36207097494583e+003	9.94345336415265e-001    -2.45823192678035e-001
7.37904230128947e+003	9.94533132818921e-001    -2.46571204955215e-001
7.39605275058084e+003	9.94721513227389e-001    -2.47322320196263e-001
7.41310241300763e+003	9.94910476800289e-001    -2.48076556426963e-001
7.43019137896547e+003	9.95100022646513e-001    -2.48833931803563e-001
7.44731973905834e+003	9.95290149823260e-001    -2.49594464613967e-001
7.46448758409911e+003	9.95480857335258e-001    -2.50358173278543e-001
7.48169500510998e+003	9.95672144133732e-001    -2.51125076351360e-001
7.49894209332300e+003	9.95864009115611e-001    -2.51895192521040e-001
7.51622894018049e+003	9.96056451122414e-001    -2.52668540612099e-001
7.53355563733560e+003	9.96249468939384e-001    -2.53445139585847e-001
7.55092227665276e+003	9.96443061294527e-001    -2.54225008541450e-001
7.56832895020817e+003	9.96637226857657e-001    -2.55008166716976e-001
7.58577575029026e+003	9.96831964239212e-001    -2.55794633490794e-001
7.60326276940023e+003	9.97027271989414e-001    -2.56584428382358e-001
7.62079010025253e+003	9.97223148597183e-001    -2.57377571053431e-001
7.63835783577531e+003	9.97419592489050e-001    -2.58174081309235e-001
7.65596606911096e+003	9.97616602028117e-001    -2.58973979099559e-001
7.67361489361659e+003	9.97814175512959e-001    -2.59777284519920e-001
7.69130440286449e+003	9.98012311176528e-001    -2.60584017812691e-001
7.70903469064269e+003	9.98211007185079e-001    -2.61394199368187e-001
7.72680585095541e+003	9.98410261636903e-001    -2.62207849726037e-001
7.74461797802357e+003	9.98610072561344e-001    -2.63024989576111e-001
7.76247116628530e+003	9.98810437917509e-001    -2.63845639759845e-001
7.78036551039641e+003	9.99011355593076e-001    -2.64669821271490e-001
7.79830110523096e+003	9.99212823403224e-001    -2.65497555259034e-001
7.81627804588166e+003	9.99414839089193e-001    -2.66328863025815e-001
7.83429642766048e+003	9.99617400317211e-001    -2.67163766031404e-001
7.85235634609907e+003	9.99820504677184e-001    -2.68002285892936e-001
7.87045789694934e+003	1.00002414968137e+000    -2.68844444386398e-001
7.88860117618389e+003	1.00022833276313e+000    -2.69690263447794e-001
7.90678627999659e+003	1.00043305127555e+000    -2.70539765174502e-001
7.92501330480306e+003	1.00063830249014e+000    -2.71392971826390e-001
7.94328234724115e+003	1.00084408359549e+000    -2.72249905827163e-001
7.96159350417152e+003	1.00105039169579e+000    -2.73110589765659e-001
7.97994687267809e+003	1.00125722380951e+000    -2.73975046397133e-001
7.99834255006861e+003	1.00146457686800e+000    -2.74843298644427e-001
8.01678063387511e+003	1.00167244771390e+000    -2.75715369599492e-001
8.03526122185449e+003	1.00188083309980e+000    -2.76591282524506e-001
8.05378441198898e+003	1.00208972968670e+000    -2.77471060853274e-001
8.07235030248669e+003	1.00229913404248e+000    -2.78354728192602e-001
8.09095899178212e+003	1.00250904264033e+000    -2.79242308323590e-001
8.10961057853671e+003	1.00271945185732e+000    -2.80133825202844e-001
8.12830516163929e+003	1.00293035797263e+000    -2.81029302964114e-001
8.14704284020668e+003	1.00314175716606e+000    -2.81928765919418e-001
8.16582371358421e+003	1.00335364551630e+000    -2.82832238560592e-001
8.18464788134618e+003	1.00356601899938e+000    -2.83739745560495e-001
8.20351544329646e+003	1.00377887348690e+000    -2.84651311774491e-001
8.22242649946898e+003	1.00399220474430e+000    -2.85566962241937e-001
8.24138115012829e+003	1.00420600842920e+000    -2.86486722187395e-001
8.26037949577005e+003	1.00442028008954e+000    -2.87410617022207e-001
8.27942163712160e+003	1.00463501516186e+000    -2.88338672345857e-001
8.29850767514248e+003	1.00485020896941e+000    -2.89270913947424e-001
8.31763771102496e+003	1.00506585672039e+000    -2.90207367806958e-001
8.33681184619459e+003	1.00528195350595e+000    -2.91148060097066e-001
8.35603018231072e+003	1.00549849429837e+000    -2.92093017184261e-001
8.37529282126706e+003	1.00571547394910e+000    -2.93042265630442e-001
8.39459986519221e+003	1.00593288718680e+000    -2.93995832194406e-001
8.41395141645018e+003	1.00615072861529e+000    -2.94953743833335e-001
8.43334757764098e+003	1.00636899271161e+000    -2.95916027704261e-001
8.45278845160112e+003	1.00658767382388e+000    -2.96882711165575e-001
8.47227414140418e+003	1.00680676616927e+000    -2.97853821778487e-001
8.49180475036135e+003	1.00702626383181e+000    -2.98829387308739e-001
8.51138038202197e+003	1.00724616076032e+000    -2.99809435727808e-001
8.53100114017409e+003	1.00746645076611e+000    -3.00793995214797e-001
8.55066712884503e+003	1.00768712752090e+000    -3.01783094157641e-001
8.57037845230189e+003	1.00790818455437e+000    -3.02776761155005e-001
8.59013521505214e+003	1.00812961525213e+000    -3.03775025017420e-001
8.60993752184419e+003	1.00835141285310e+000    -3.04777914769301e-001
8.62978547766788e+003	1.00857357044736e+000    -3.05785459650214e-001
8.64967918775510e+003	1.00879608097370e+000    -3.06797689116509e-001
8.66961875758033e+003	1.00901893721713e+000    -3.07814632843016e-001
8.68960429286118e+003	1.00924213180644e+000    -3.08836320724550e-001
8.70963589955896e+003	1.00946565721173e+000    -3.09862782877500e-001
8.72971368387927e+003	1.00968950574178e+000    -3.10894049641572e-001
8.74983775227251e+003	1.00991366954151e+000    -3.11930151581198e-001
8.77000821143449e+003	1.01013814058939e+000    -3.12971119487331e-001
8.79022516830698e+003	1.01036291069467e+000    -3.14016984379036e-001
8.81048873007827e+003	1.01058797149475e+000    -3.15067777505075e-001
8.83079900418375e+003	1.01081331445243e+000    -3.16123530345569e-001
8.85115609830648e+003	1.01103893085303e+000    -3.17184274613746e-001
8.87156012037773e+003	1.01126481180164e+000    -3.18250042257475e-001
8.89201117857760e+003	1.01149094822028e+000    -3.19320865460919e-001
8.91250938133556e+003	1.01171733084481e+000    -3.20396776646343e-001
8.93305483733106e+003	1.01194395022210e+000    -3.21477808475683e-001
8.95364765549404e+003	1.01217079670697e+000    -3.22563993852273e-001
8.97428794500558e+003	1.01239786045919e+000    -3.23655365922386e-001
8.99497581529844e+003	1.01262513144025e+000    -3.24751958077185e-001
9.01571137605765e+003	1.01285259941028e+000    -3.25853803954219e-001
9.03649473722109e+003	1.01308025392486e+000    -3.26960937439195e-001
9.05732600898008e+003	1.01330808433176e+000    -3.28073392667639e-001
9.07820530177993e+003	1.01353607976757e+000    -3.29191204026675e-001
9.09913272632058e+003	1.01376422915443e+000    -3.30314406156702e-001
9.12010839355716e+003	1.01399252119662e+000    -3.31443033953067e-001
9.14113241470056e+003	1.01422094437701e+000    -3.32577122567888e-001
9.16220490121805e+003	1.01444948695368e+000    -3.33716707411653e-001
9.18332596483385e+003	1.01467813695629e+000    -3.34861824155033e-001
9.20449571752975e+003	1.01490688218242e+000    -3.36012508730608e-001
9.22571427154567e+003	1.01513571019396e+000    -3.37168797334586e-001
9.24698173938026e+003	1.01536460831339e+000    -3.38330726428487e-001
9.26829823379152e+003	1.01559356361995e+000    -3.39498332740928e-001
9.28966386779738e+003	1.01582256294578e+000    -3.40671653269415e-001
9.31107875467632e+003	1.01605159287211e+000    -3.41850725281897e-001
9.33254300796792e+003	1.01628063972520e+000    -3.43035586318726e-001
9.35405674147352e+003	1.01650968957228e+000    -3.44226274194341e-001
9.37562006925680e+003	1.01673872821771e+000    -3.45422826998749e-001
9.39723310564437e+003	1.01696774119849e+000    -3.46625283099676e-001
9.41889596522640e+003	1.01719671378026e+000    -3.47833681144065e-001
9.44060876285722e+003	1.01742563095304e+000    -3.49048060059754e-001
9.46237161365591e+003	1.01765447742678e+000    -3.50268459057387e-001
9.48418463300695e+003	1.01788323762701e+000    -3.51494917632044e-001
9.50604793656079e+003	1.01811189569038e+000    -3.52727475564955e-001
9.52796164023449e+003	1.01834043546006e+000    -3.53966172925321e-001
9.54992586021232e+003	1.01856884048123e+000    -3.55211050071898e-001
9.57194071294640e+003	1.01879709399626e+000    -3.56462147654847e-001
9.59400631515728e+003	1.01902517894008e+000    -3.57719506617370e-001
9.61612278383459e+003	1.01925307793533e+000    -3.58983168197391e-001
9.63829023623764e+003	1.01948077328737e+000    -3.60253173929395e-001
9.66050878989607e+003	1.01970824697943e+000    -3.61529565645940e-001
9.68277856261042e+003	1.01993548066750e+000    -3.62812385479485e-001
9.70509967245282e+003	1.02016245567519e+000    -3.64101675864007e-001
9.72747223776757e+003	1.02038915298856e+000    -3.65397479536685e-001
9.74989637717178e+003	1.02061555325086e+000    -3.66699839539526e-001
9.77237220955602e+003	1.02084163675710e+000    -3.68008799221114e-001
9.79489985408489e+003	1.02106738344861e+000    -3.69324402238188e-001
9.81747943019774e+003	1.02129277290763e+000    -3.70646692557206e-001
9.84011105760923e+003	1.02151778435155e+000    -3.71975714456108e-001
9.86279485630999e+003	1.02174239662729e+000    -3.73311512525819e-001
9.88553094656727e+003	1.02196658820554e+000    -3.74654131671862e-001
9.90831944892555e+003	1.02219033717483e+000    -3.76003617115963e-001
9.93116048420721e+003	1.02241362123563e+000    -3.77360014397590e-001
9.95405417351314e+003	1.02263641769427e+000    -3.78723369375491e-001
9.97700063822340e+003	1.02285870345679e+000    -3.80093728229275e-001
9.99999999999786e+003	1.02308045502274e+000    -3.81471137460871e-001
1.00230523807768e+004	1.02330164847887e+000    -3.82855643896005e-001
1.00461579027818e+004	1.02352225949264e+000    -3.84247294685772e-001
1.00693166885159e+004	1.02374226330584e+000    -3.85646137307917e-001
1.00925288607647e+004	1.02396163472775e+000    -3.87052219568488e-001
1.01157945425968e+004	1.02418034812870e+000    -3.88465589603013e-001
1.01391138573646e+004	1.02439837743301e+000    -3.89886295878098e-001
1.01624869287048e+004	1.02461569611223e+000    -3.91314387192609e-001
1.01859138805390e+004	1.02483227717809e+000    -3.92749912679073e-001
1.02093948370746e+004	1.02504809317528e+000    -3.94192921805047e-001
1.02329299228053e+004	1.02526311617441e+000    -3.95643464374209e-001
1.02565192625119e+004	1.02547731776446e+000    -3.97101590527835e-001
1.02801629812625e+004	1.02569066904544e+000    -3.98567350745852e-001
1.03038612044139e+004	1.02590314062086e+000    -4.00040795848033e-001
1.03276140576118e+004	1.02611470258996e+000    -4.01521976995216e-001
1.03514216667912e+004	1.02632532454004e+000    -4.03010945690294e-001
1.03752841581779e+004	1.02653497553842e+000    -4.04507753779446e-001
1.03992016582884e+004	1.02674362412451e+000    -4.06012453453065e-001
1.04231742939308e+004	1.02695123830172e+000    -4.07525097246701e-001
1.04472021922058e+004	1.02715778552904e+000    -4.09045738042166e-001
1.04712854805067e+004	1.02736323271285e+000    -4.10574429068273e-001
1.04954242865210e+004	1.02756754619820e+000    -4.12111223901869e-001
1.05196187382300e+004	1.02777069176039e+000    -4.13656176468530e-001
1.05438689639103e+004	1.02797263459610e+000    -4.15209341043311e-001
1.05681750921343e+004	1.02817333931450e+000    -4.16770772251560e-001
1.05925372517706e+004	1.02837276992827e+000    -4.18340525069526e-001
1.06169555719850e+004	1.02857088984445e+000    -4.19918654824964e-001
1.06414301822409e+004	1.02876766185510e+000    -4.21505217197693e-001
1.06659612123003e+004	1.02896304812796e+000    -4.23100268220124e-001
1.06905487922243e+004	1.02915701019685e+000    -4.24703864277615e-001
1.07151930523738e+004	1.02934950895196e+000    -4.26316062108942e-001
1.07398941234101e+004	1.02954050463006e+000    -4.27936918806497e-001
1.07646521362960e+004	1.02972995680448e+000    -4.29566491816631e-001
1.07894672222960e+004	1.02991782437499e+000    -4.31204838939751e-001
1.08143395129770e+004	1.03010406555754e+000    -4.32852018330453e-001
1.08392691402097e+004	1.03028863787384e+000    -4.34508088497528e-001
1.08642562361683e+004	1.03047149814082e+000    -4.36173108303874e-001
1.08893009333320e+004	1.03065260245979e+000    -4.37847136966508e-001
1.09144033644852e+004	1.03083190620575e+000    -4.39530234056106e-001
1.09395636627186e+004	1.03100936401623e+000    -4.41222459496900e-001
1.09647819614295e+004	1.03118492978007e+000    -4.42923873566256e-001
1.09900583943228e+004	1.03135855662618e+000    -4.44634536894157e-001
1.10153930954118e+004	1.03153019691201e+000    -4.46354510462567e-001
1.10407861990183e+004	1.03169980221178e+000    -4.48083855604931e-001
1.10662378397743e+004	1.03186732330472e+000    -4.49822634005275e-001
1.10917481526216e+004	1.03203271016311e+000    -4.51570907697323e-001
1.11173172728135e+004	1.03219591193999e+000    -4.53328739063618e-001
1.11429453359149e+004	1.03235687695686e+000    -4.55096190834378e-001
1.11686324778032e+004	1.03251555269121e+000    -4.56873326086265e-001
1.11943788346691e+004	1.03267188576376e+000    -4.58660208241127e-001
1.12201845430172e+004	1.03282582192560e+000    -4.60456901064537e-001
1.12460497396668e+004	1.03297730604514e+000    -4.62263468664240e-001
1.12719745617527e+004	1.03312628209496e+000    -4.64079975488393e-001
1.12979591467255e+004	1.03327269313824e+000    -4.65906486323885e-001
1.13240036323531e+004	1.03341648131529e+000    -4.67743066294249e-001
1.13501081567207e+004	1.03355758782969e+000    -4.69589780857663e-001
1.13762728582318e+004	1.03369595293441e+000    -4.71446695804607e-001
1.14024978756092e+004	1.03383151591748e+000    -4.73313877255627e-001
1.14287833478952e+004	1.03396421508779e+000    -4.75191391658644e-001
1.14551294144529e+004	1.03409398776047e+000    -4.77079305786345e-001
1.14815362149663e+004	1.03422077024215e+000    -4.78977686733290e-001
1.15080038894419e+004	1.03434449781606e+000    -4.80886601912877e-001
1.15345325782084e+004	1.03446510472674e+000    -4.82806119054240e-001
1.15611224219185e+004	1.03458252416488e+000    -4.84736306198736e-001
1.15877735615487e+004	1.03469668825168e+000    -4.86677231696447e-001
1.16144861384009e+004	1.03480752802301e+000    -4.88628964202545e-001
1.16412602941024e+004	1.03491497341360e+000    -4.90591572673194e-001
1.16680961706071e+004	1.03501895324086e+000    -4.92565126361455e-001
1.16949939101962e+004	1.03511939518825e+000    -4.94549694813145e-001
1.17219536554788e+004	1.03521622578901e+000    -4.96545347862011e-001
1.17489755493927e+004	1.03530937040924e+000    -4.98552155625110e-001
1.17760597352055e+004	1.03539875323070e+000    -5.00570188497913e-001
1.18032063565147e+004	1.03548429723381e+000    -5.02599517148975e-001
1.18304155572491e+004	1.03556592418005e+000    -5.04640212514543e-001
1.18576874816690e+004	1.03564355459435e+000    -5.06692345792867e-001
1.18850222743676e+004	1.03571710774713e+000    -5.08755988438303e-001
1.19124200802712e+004	1.03578650163621e+000    -5.10831212155122e-001
1.19398810446401e+004	1.03585165296839e+000    -5.12918088891104e-001
1.19674053130698e+004	1.03591247714099e+000    -5.15016690830765e-001
1.19949930314912e+004	1.03596888822297e+000    -5.17127090388455e-001
1.20226443461715e+004	1.03602079893590e+000    -5.19249360201041e-001
1.20503594037154e+004	1.03606812063465e+000    -5.21383573120461e-001
1.20781383510652e+004	1.03611076328810e+000    -5.23529802205679e-001
1.21059813355022e+004	1.03614863545910e+000    -5.25688120714793e-001
1.21338885046471e+004	1.03618164428478e+000    -5.27858602096378e-001
1.21618600064610e+004	1.03620969545626e+000    -5.30041319980753e-001
1.21898959892460e+004	1.03623269319821e+000    -5.32236348170922e-001
1.22179966016461e+004	1.03625054024821e+000    -5.34443760633056e-001
1.22461619926478e+004	1.03626313783582e+000    -5.36663631486750e-001
1.22743923115814e+004	1.03627038566161e+000    -5.38896034994760e-001
1.23026877081211e+004	1.03627218187555e+000    -5.41141045552644e-001
1.23310483322864e+004	1.03626842305559e+000    -5.43398737677738e-001
1.23594743344424e+004	1.03625900418569e+000    -5.45669185997955e-001
1.23879658653010e+004	1.03624381863400e+000    -5.47952465239970e-001
1.24165230759214e+004	1.03622275813016e+000    -5.50248650217382e-001
1.24451461177111e+004	1.03619571274318e+000    -5.52557815817927e-001
1.24738351424267e+004	1.03616257085821e+000    -5.54880036990873e-001
1.25025903021745e+004	1.03612321915402e+000    -5.57215388733328e-001
1.25314117494114e+004	1.03607754257928e+000    -5.59563946076761e-001
1.25602996369460e+004	1.03602542432944e+000    -5.61925784072483e-001
1.25892541179389e+004	1.03596674582278e+000    -5.64300977777079e-001
1.26182753459039e+004	1.03590138667661e+000    -5.66689602237113e-001
1.26473634747087e+004	1.03582922468300e+000    -5.69091732473455e-001
1.26765186585757e+004	1.03575013578451e+000    -5.71507443465033e-001
1.27057410520826e+004	1.03566399404936e+000    -5.73936810132202e-001
1.27350308101638e+004	1.03557067164673e+000    -5.76379907319383e-001
1.27643880881106e+004	1.03547003882170e+000    -5.78836809777299e-001
1.27938130415724e+004	1.03536196386982e+000    -5.81307592144662e-001
1.28233058265574e+004	1.03524631311180e+000    -5.83792328929153e-001
1.28528665994333e+004	1.03512295086758e+000    -5.86291094488016e-001
1.28824955169285e+004	1.03499173943059e+000    -5.88803963007890e-001
1.29121927361325e+004	1.03485253904138e+000    -5.91331008484168e-001
1.29419584144970e+004	1.03470520786160e+000    -5.93872304699534e-001
1.29717927098367e+004	1.03454960194716e+000    -5.96427925202112e-001
1.30016957803300e+004	1.03438557522165e+000    -5.98997943282764e-001
1.30316677845201e+004	1.03421297944939e+000    -6.01582431951819e-001
1.30617088813155e+004	1.03403166420834e+000    -6.04181463915065e-001
1.30918192299912e+004	1.03384147686273e+000    -6.06795111549101e-001
1.31219989901891e+004	1.03364226253574e+000    -6.09423446875868e-001
1.31522483219195e+004	1.03343386408172e+000    -6.12066541536614e-001
1.31825673855612e+004	1.03321612205852e+000    -6.14724466764928e-001
1.32129563418628e+004	1.03298887469952e+000    -6.17397293359106e-001
1.32434153519437e+004	1.03275195788547e+000    -6.20085091653777e-001
1.32739445772945e+004	1.03250520511639e+000    -6.22787931490608e-001
1.33045441797780e+004	1.03224844748301e+000    -6.25505882188321e-001
1.33352143216303e+004	1.03198151363862e+000    -6.28239012511714e-001
1.33659551654615e+004	1.03170422977009e+000    -6.30987390640060e-001
1.33967668742564e+004	1.03141641956939e+000    -6.33751084134428e-001
1.34276496113757e+004	1.03111790420486e+000    -6.36530159904152e-001
1.34586035405565e+004	1.03080850229212e+000    -6.39324684172535e-001
1.34896288259136e+004	1.03048802986532e+000    -6.42134722441430e-001
1.35207256319398e+004	1.03015630034803e+000    -6.44960339455004e-001
1.35518941235074e+004	1.02981312452414e+000    -6.47801599162532e-001
1.35831344658685e+004	1.02945831050897e+000    -6.50658564680073e-001
1.36144468246565e+004	1.02909166371988e+000    -6.53531298251359e-001
1.36458313658862e+004	1.02871298684744e+000    -6.56419861207422e-001
1.36772882559555e+004	1.02832207982603e+000    -6.59324313925397e-001
1.37088176616455e+004	1.02791873980497e+000    -6.62244715786069e-001
1.37404197501221e+004	1.02750276111934e+000    -6.65181125130481e-001
1.37720946889364e+004	1.02707393526109e+000    -6.68133599215284e-001
1.38038426460258e+004	1.02663205085002e+000    -6.71102194167121e-001
1.38356637897148e+004	1.02617689360492e+000    -6.74086964935762e-001
1.38675582887158e+004	1.02570824631500e+000    -6.77087965246022e-001
1.38995263121305e+004	1.02522588881118e+000    -6.80105247548602e-001
1.39315680294500e+004	1.02472959793758e+000    -6.83138862969674e-001
1.39636836105563e+004	1.02421914752352e+000    -6.86188861259096e-001
1.39958732257231e+004	1.02369430835506e+000    -6.89255290737636e-001
1.40281370456165e+004	1.02315484814753e+000    -6.92338198242595e-001
1.40604752412960e+004	1.02260053151764e+000    -6.95437629072397e-001
1.40928879842156e+004	1.02203111995622e+000    -6.98553626929691e-001
1.41253754462244e+004	1.02144637180127e+000    -7.01686233863122e-001
1.41579377995677e+004	1.02084604221105e+000    -7.04835490207794e-001
1.41905752168878e+004	1.02022988313785e+000    -7.08001434524274e-001
1.42232878712250e+004	1.01959764330194e+000    -7.11184103536180e-001
1.42560759360187e+004	1.01894906816592e+000    -7.14383532066391e-001
1.42889395851079e+004	1.01828389990973e+000    -7.17599752971670e-001
1.43218789927323e+004	1.01760187740574e+000    -7.20832797075971e-001
1.43548943335334e+004	1.01690273619484e+000    -7.24082693102054e-001
1.43879857825553e+004	1.01618620846269e+000    -7.27349467601666e-001
1.44211535152455e+004	1.01545202301660e+000    -7.30633144884231e-001
1.44543977074561e+004	1.01469990526328e+000    -7.33933746943796e-001
1.44877185354444e+004	1.01392957718701e+000    -7.37251293384508e-001
1.45211161758742e+004	1.01314075732850e+000    -7.40585801344446e-001
1.45545908058164e+004	1.01233316076461e+000    -7.43937285417799e-001
1.45881426027502e+004	1.01150649908888e+000    -7.47305757575342e-001
1.46217717445639e+004	1.01066048039269e+000    -7.50691227083335e-001
1.46554784095559e+004	1.00979480924744e+000    -7.54093700420610e-001
1.46892627764354e+004	1.00890918668767e+000    -7.57513181193996e-001
1.47231250243239e+004	1.00800331019514e+000    -7.60949670051975e-001
1.47570653327557e+004	1.00707687368367e+000    -7.64403164596631e-001
1.47910838816788e+004	1.00612956748559e+000    -7.67873659293705e-001
1.48251808514562e+004	1.00516107833870e+000    -7.71361145381008e-001
1.48593564228668e+004	1.00417108937496e+000    -7.74865610774863e-001
1.48936107771058e+004	1.00315928011002e+000    -7.78387039974848e-001
1.49279440957866e+004	1.00212532643414e+000    -7.81925413966627e-001
1.49623565609410e+004	1.00106890060470e+000    -7.85480710122919e-001
1.49968483550204e+004	9.99989671239811e-001    -7.89052902102617e-001
1.50314196608969e+004	9.98887303313603e-001    -7.92641959748022e-001
1.50660706618641e+004	9.97761458152919e-001    -7.96247848980169e-001
1.51008015416381e+004	9.96611793435874e-001    -7.99870531692220e-001
1.51356124843587e+004	9.95437963191724e-001    -8.03509965641020e-001
1.51705036745900e+004	9.94239617802935e-001    -8.07166104336612e-001
1.52054752973216e+004	9.93016404008580e-001    -8.10838896929948e-001
1.52405275379695e+004	9.91767964910130e-001    -8.14528288098554e-001
1.52756605823773e+004	9.90493939978891e-001    -8.18234217930312e-001
1.53108746168169e+004	9.89193965065597e-001    -8.21956621805301e-001
1.53461698279895e+004	9.87867672412238e-001    -8.25695430275651e-001
1.53815464030269e+004	9.86514690665970e-001    -8.29450568943520e-001
1.54170045294921e+004	9.85134644895346e-001    -8.33221958337083e-001
1.54525443953807e+004	9.83727156608974e-001    -8.37009513784609e-001
1.54881661891214e+004	9.82291843776874e-001    -8.40813145286585e-001
1.55238700995774e+004	9.80828320853851e-001    -8.44632757385987e-001
1.55596563160473e+004	9.79336198806130e-001    -8.48468249036566e-001
1.55955250282660e+004	9.77815085140392e-001    -8.52319513469320e-001
1.56314764264060e+004	9.76264583935760e-001    -8.56186438057027e-001
1.56675107010780e+004	9.74684295878706e-001    -8.60068904176980e-001
1.57036280433320e+004	9.73073818301141e-001    -8.63966787071848e-001
1.57398286446587e+004	9.71432745221444e-001    -8.67879955708758e-001
1.57761126969900e+004	9.69760667388843e-001    -8.71808272636592e-001
1.58124803927003e+004	9.68057172331273e-001    -8.75751593841517e-001
1.58489319246076e+004	9.66321844406483e-001    -8.79709768600843e-001
1.58854674859742e+004	9.64554264856925e-001    -8.83682639335163e-001
1.59220872705081e+004	9.62754011868097e-001    -8.87670041458899e-001
1.59587914723638e+004	9.60920660630977e-001    -8.91671803229230e-001
1.59955802861431e+004	9.59053783408054e-001    -8.95687745593487e-001
1.60324539068968e+004	9.57152949603634e-001    -8.99717682035096e-001
1.60694125301252e+004	9.55217725838090e-001    -9.03761418418032e-001
1.61064563517791e+004	9.53247676026650e-001    -9.07818752829958e-001
1.61435855682612e+004	9.51242361462150e-001    -9.11889475424045e-001
1.61808003764270e+004	9.49201340902717e-001    -9.15973368259532e-001
1.62181009735857e+004	9.47124170663698e-001    -9.20070205141213e-001
1.62554875575012e+004	9.45010404714671e-001    -9.24179751457724e-001
1.62929603263936e+004	9.42859594781034e-001    -9.28301764018968e-001
1.63305194789397e+004	9.40671290450675e-001    -9.32435990892552e-001
1.63681652142744e+004	9.38445039285873e-001    -9.36582171239447e-001
1.64058977319917e+004	9.36180386940251e-001    -9.40740035148962e-001
1.64437172321456e+004	9.33876877281229e-001    -9.44909303473093e-001
1.64816239152514e+004	9.31534052517756e-001    -9.49089687660404e-001
1.65196179822864e+004	9.29151453334099e-001    -9.53280889589549e-001
1.65576996346916e+004	9.26728619028713e-001    -9.57482601402535e-001
1.65958690743719e+004	9.24265087659596e-001    -9.61694505337902e-001
1.66341265036980e+004	9.21760396195041e-001    -9.65916273563902e-001
1.66724721255069e+004	9.19214080671226e-001    -9.70147568011890e-001
1.67109061431033e+004	9.16625676355156e-001    -9.74388040210004e-001
1.67494287602606e+004	9.13994717914628e-001    -9.78637331117349e-001
1.67880401812218e+004	9.11320739594482e-001    -9.82895070958821e-001
1.68267406107009e+004	9.08603275399071e-001    -9.87160879060762e-001
1.68655302538836e+004	9.05841859282055e-001    -9.91434363687606e-001
1.69044093164288e+004	9.03036025342432e-001    -9.95715121879705e-001
1.69433780044695e+004	9.00185308027902e-001    -1.00000273929257e+000
1.69824365246136e+004	8.97289242344780e-001    -1.00429679003765e+000
1.70215850839457e+004	8.94347364075659e-001    -1.00859683652496e+000
1.70608238900274e+004	8.91359210003698e-001    -1.01290242930764e+000
1.71001531508990e+004	8.88324318144499e-001    -1.01721310692886e+000
1.71395730750804e+004	8.85242227985535e-001    -1.02152839577114e+000
